level_0,index,ds,BNB_USDT_1h_open,BNB_USDT_1h_high,BNB_USDT_1h_low,BNB_USDT_1h_close,BNB_USDT_1h_volume,BTC_USDT_1h_open,BTC_USDT_1h_high,BTC_USDT_1h_low,BTC_USDT_1h_close,BTC_USDT_1h_volume,DOGE_USDT_1h_open,DOGE_USDT_1h_high,DOGE_USDT_1h_low,DOGE_USDT_1h_close,DOGE_USDT_1h_volume,ETH_USDT_1h_open,ETH_USDT_1h_high,ETH_USDT_1h_low,ETH_USDT_1h_close,ETH_USDT_1h_volume,SOL_USDT_1h_open,SOL_USDT_1h_high,SOL_USDT_1h_low,SOL_USDT_1h_close,SOL_USDT_1h_volume,XRP_USDT_1h_open,XRP_USDT_1h_high,XRP_USDT_1h_low,XRP_USDT_1h_close,XRP_USDT_1h_volume
636,636,2025-01-04,714.85,721.78,707.65,713.31,15958.95952,98182.95,98783.0,97525.0,98225.07,9147.545425,0.37991,0.39876,0.3765,0.39484,351180124.3,3609.58,3672.0,3571.74,3657.26,133238.77507,218.01,218.11,213.52,216.64,739801.457,2.4543,2.5099,2.4006,2.4201,48956178.72
637,637,2025-01-05,713.31,713.92,702.42,709.19,10043.38071,98225.07,98841.92,97275.01,98372.94,10802.876804,0.39484,0.39791,0.37521,0.38231,203822111.0,3657.26,3676.15,3593.83,3636.25,106945.95403,216.64,219.0,211.47,213.43,571488.7509999999,2.4201,2.4286,2.3281,2.3994,46353036.78
638,638,2025-01-06,709.19,745.43,705.88,729.61,33805.98187,98372.94,102480.52,97916.5,102222.38,26336.37646,0.38231,0.39566,0.37598,0.38786,248861593.3,3636.25,3745.7,3610.18,3687.15,228108.83603,213.43,223.22,211.55,218.24,952867.618,2.3994,2.4586,2.3669,2.4198,49597519.16
639,639,2025-01-07,729.61,733.13,690.34,697.72,67348.57822,102222.38,102734.03,96141.6,96950.74,24861.141445,0.38786,0.39847,0.34722,0.348,646365220.3000001,3687.15,3701.48,3356.3,3381.23,332801.33839,218.24,219.15,201.76,202.16,1672596.394,2.4198,2.4689,2.2574,2.2707,141897304.1
640,640,2025-01-08,697.72,707.23,674.5,695.9,37695.73827,96950.74,97274.08,92508.06,95056.22,31305.429669,0.348,0.35551,0.32456,0.34229,487695274.3,3381.23,3415.22,3208.01,3327.33,392053.59765,202.16,203.3,188.29,197.47,1832560.419,2.2707,2.3986,2.2,2.3728,159161051.53
641,641,2025-01-09,695.9,701.84,674.59,685.33,20799.77823,95056.22,95392.64,91200.0,92543.96,34102.763535,0.34229,0.34687,0.31423,0.32095,368058599.7,3327.33,3357.71,3157.47,3219.08,348690.13418,197.47,199.06,181.95,184.97,1324644.088,2.3728,2.3959,2.2347,2.2723,116945367.43
642,642,2025-01-10,685.33,700.96,683.13,693.21,22526.88464,92543.96,95856.34,92204.6,94723.41,37047.201138000004,0.32095,0.33985,0.3209,0.33385,329997071.2,3219.08,3322.88,3194.81,3267.1,327356.89983,184.97,193.03,183.47,187.71,1127181.599,2.2723,2.3698,2.2459,2.3412,90711921.11
643,643,2025-01-11,693.21,701.47,690.29,696.79,7003.31532,94723.41,95028.53,93836.29,94617.18,12615.332405,0.33385,0.34827,0.32955,0.34123,129819434.0,3267.1,3320.87,3218.89,3283.57,169456.12789,187.71,191.97,184.1,188.09,572421.537,2.3412,2.6033,2.3225,2.5766,120375067.78
644,644,2025-01-12,696.79,698.71,689.81,693.27,6984.1644799999995,94617.18,95468.68,93716.62,94552.84,14634.201197999999,0.34123,0.34355,0.33166,0.33592,129659125.4,3283.57,3300.75,3224.48,3267.72,150470.26476,188.09,191.04,185.17,188.52,447136.33400000003,2.5766,2.584,2.4701,2.5046,79688377.1
645,645,2025-01-13,693.27,700.18,657.58,688.85,40329.47573,94552.84,95950.05,89147.0,94544.68,40755.366053,0.33592,0.34618,0.30943,0.33809,305001123.5,3267.72,3339.0,2911.85,3137.69,512363.5387,188.52,191.98,168.47,182.86,1722152.554,2.5046,2.5641,2.3303,2.5235,187649431.42
646,646,2025-01-14,688.85,700.45,686.41,698.95,13463.34986,94544.68,97386.1,94371.99,96566.31,36624.553906,0.33809,0.36222,0.33587,0.35592,238366765.9,3137.69,3257.14,3126.05,3225.77,351649.45204,182.86,190.16,181.88,187.57,743785.489,2.5235,2.7014,2.5127,2.6676,114942914.61
647,647,2025-01-15,698.95,715.08,688.63,714.88,20650.5701,96566.31,100686.24,96503.41,100508.73,36845.69391,0.35592,0.3879,0.3483,0.38538,363178229.7,3225.77,3474.34,3186.43,3451.59,341594.29381,187.57,206.06,185.88,205.89,966998.839,2.6676,3.2,2.6497,3.1428,302571870.9
648,648,2025-01-16,714.88,717.99,700.7,707.99,23128.59374,100508.73,100887.2,97328.76,99982.56,23405.447642,0.38538,0.3903,0.36774,0.37646,353657282.4,3451.59,3460.7,3264.99,3308.09,230042.51448,205.89,217.18,198.49,211.12,1567592.546,3.1428,3.402,2.9234,3.2444,355117058.94
649,649,2025-01-17,707.99,730.0,707.99,721.68,14481.34683,99982.56,105846.03,99943.55,104084.75,34640.810979,0.37646,0.42202,0.37552,0.41525,487349815.1,3308.09,3526.71,3307.53,3474.08,282083.94659,211.12,222.15,209.84,219.53,1407756.975,3.2444,3.3541,3.1752,3.2932,137818299.05
650,650,2025-01-18,721.68,723.15,694.85,709.68,14537.44037,104084.75,104990.62,102265.67,104553.19,24193.38729,0.41525,0.43417,0.38311,0.39638,582571529.7,3474.08,3494.88,3227.21,3307.56,340283.25302,219.53,270.7,217.27,262.02,5709156.259,3.2932,3.2986,3.0571,3.2703,127584626.97
651,651,2025-01-19,709.68,714.86,675.83,683.29,30991.10182,104553.19,106457.79,99652.18,101337.81,34798.567223,0.39638,0.40999,0.34666,0.35827,957652059.9,3307.56,3449.82,3130.43,3215.36,638682.16993,262.02,295.73,237.82,252.71,9770039.851,3.2703,3.2938,2.8279,2.9575,187658819.24
652,652,2025-01-20,683.29,709.46,670.22,682.3,45355.17555,101337.81,109900.0,99544.15,102268.75,69196.252531,0.35827,0.38654,0.34474,0.35454,1102128403.3,3215.36,3456.64,3142.89,3284.0,692543.40373,252.71,273.31,229.7,242.08,7289958.035,2.9575,3.3716,2.9074,3.1053,331876323.74
653,653,2025-01-21,682.3,697.19,674.88,692.13,17781.7898,102268.75,107237.35,100074.14,106152.63,41775.627108,0.35454,0.40181,0.33569,0.37182,1312516550.9,3284.0,3368.57,3203.94,3327.32,277484.34933,242.08,260.11,230.17,250.34,3128913.64,3.1053,3.2404,3.0142,3.1739,137011776.38
654,654,2025-01-22,692.13,703.88,689.82,695.34,15408.86542,106152.63,106400.0,103334.3,103708.04,27091.874013,0.37182,0.374,0.3552,0.36285,270848242.8,3327.32,3367.03,3222.22,3243.16,201952.15555,250.34,272.04,248.41,257.36,2661277.3510000003,3.1739,3.2862,3.1278,3.1801,105975621.98
655,655,2025-01-23,695.34,697.67,680.13,689.82,19309.17004,103708.04,106885.83,101251.41,103906.68,54831.977347,0.36285,0.36447,0.34134,0.35204,353733432.7,3243.16,3348.99,3184.21,3339.0,306812.64505,257.36,258.46,242.05,253.1,3074363.556,3.1801,3.1846,3.0379,3.1187,135378507.29
656,656,2025-01-24,689.82,691.32,678.63,680.45,14670.097160000001,103906.68,107136.56,102747.12,104844.88,24096.5723,0.35204,0.36474,0.34278,0.35077,191852443.8,3339.0,3429.9,3275.4,3310.32,237133.16684,253.1,270.26,247.2,253.31,2067520.472,3.1187,3.2034,3.0546,3.1009,99816344.46
657,657,2025-01-25,680.45,689.94,677.58,686.52,10057.43917,104844.88,105298.91,104094.9,104756.95,9897.712343,0.35077,0.36166,0.3454,0.35348,172576065.6,3310.32,3350.88,3268.81,3319.28,139088.38139,253.31,260.77,246.29,256.38,1104505.402,3.1009,3.1443,3.0784,3.1082,51295109.08
658,658,2025-01-26,686.52,691.03,664.41,667.04,14824.07318,104756.95,105521.0,102500.0,102608.32,8310.388668,0.35348,0.35744,0.33474,0.33598,129899260.6,3319.28,3361.97,3229.33,3232.41,135406.34811999998,256.38,260.06,240.31,240.5,887228.007,3.1082,3.1448,3.0114,3.022,46526206.879999995
659,659,2025-01-27,667.04,680.61,636.94,680.0,32112.52337,102608.32,103265.39,97750.4,102069.33,40908.525169,0.33598,0.33715,0.30491,0.33395,569023388.8,3232.41,3254.28,3020.54,3182.58,351304.97988,240.5,242.63,220.88,234.89,3082289.445,3.022,3.0588,2.6522,3.0546,283682767.18
660,660,2025-01-28,680.0,683.02,659.26,661.21,16407.97729,102069.33,103819.46,100260.81,101323.2,20804.980651,0.33395,0.3391,0.31506,0.3187,266553743.4,3182.58,3223.6,3039.74,3077.48,211043.70193,234.89,243.91,225.06,227.01,1466590.797,3.0546,3.2148,3.0063,3.0571,132169092.51
661,661,2025-01-29,661.21,679.6,659.32,667.91,11699.87564,101323.2,104797.15,101316.07,103745.58,21807.686397999998,0.3187,0.33491,0.31676,0.32403,246013998.4,3077.48,3183.18,3054.13,3113.27,274356.97749,227.01,238.46,222.61,228.17,1652493.797,3.0571,3.137,2.9674,3.0682,85837638.88
662,662,2025-01-30,667.91,682.84,665.91,677.65,9153.35945,103745.58,106457.04,103290.02,104732.28,18946.985205,0.32403,0.33886,0.32199,0.33157,143024378.7,3113.27,3284.15,3091.06,3247.48,271503.56537,228.17,244.69,226.85,238.28,1299220.107,3.0682,3.1551,3.0466,3.1279,65667151.34
663,663,2025-01-31,677.65,689.45,673.65,677.49,8684.69188,104732.28,106027.86,101526.3,102427.07,13924.236227,0.33157,0.34176,0.32345,0.3289,181359498.8,3247.48,3438.0,3213.55,3301.15,250436.24834,238.28,241.83,228.08,231.76,1384588.375,3.1279,3.1339,3.0017,3.0361,55643647.38
664,664,2025-02-01,677.49,681.59,650.59,652.89,7127.56285,102427.07,102781.4,100267.49,100634.02,12393.131199,0.3289,0.33228,0.30319,0.30796,159706945.9,3301.15,3332.19,3101.01,3116.87,297132.61828,231.76,234.16,212.72,213.02,941016.3,3.0361,3.0728,2.8278,2.8776,64094653.07
665,665,2025-02-02,652.89,663.0,599.27,617.77,29515.67766,100634.02,101467.7,96126.87,97690.9,33464.699011000004,0.30796,0.31478,0.24967,0.26807,940572956.5,3116.87,3162.84,2745.01,2870.04,649809.67105,213.02,218.79,192.08,203.47,3378444.425,2.8776,2.9547,2.4566,2.5801,290917576.33
666,666,2025-02-03,617.77,619.18,498.7,617.15,155586.61216000002,97690.9,102481.93,91201.0,101332.37,67790.823389,0.26807,0.29301,0.20026,0.28485,2970376191.2,2870.04,2921.4,2098.82,2879.85,2316664.29405,203.47,218.62,175.0,216.28,7607232.597,2.5801,2.7811,1.7653,2.7004,1208499506.13
667,667,2025-02-04,617.15,619.0,558.0,572.84,35906.17661,101332.37,101720.83,96128.18,97769.73,41828.109586,0.28485,0.28904,0.25525,0.26344,720894208.5,2879.85,2888.7,2632.74,2731.52,784836.63585,216.28,219.99,201.83,206.62,2748764.462,2.7004,2.7875,2.4203,2.5271,316702777.68
668,668,2025-02-05,572.84,579.83,561.22,569.64,15568.96796,97769.73,99186.61,96155.33,96609.92,28563.521158,0.26344,0.26923,0.25332,0.25616,293338792.3,2731.52,2827.36,2698.65,2788.27,550072.62995,206.62,209.39,195.14,196.12,1384265.614,2.5271,2.5699,2.3408,2.3815,185307975.73
669,669,2025-02-06,569.64,589.78,568.86,571.91,23231.74418,96609.92,99142.68,95678.11,96551.47,32949.734023,0.25616,0.26596,0.24276,0.24799,362262377.8,2788.27,2858.1,2655.2,2687.06,482971.19717,196.12,203.99,187.41,189.56,1384909.248,2.3815,2.4702,2.2765,2.3256,162167052.21
670,670,2025-02-07,571.91,589.93,570.45,577.67,15662.961870000001,96551.47,100154.49,95613.02,96495.93,35072.05583,0.24799,0.26165,0.23867,0.2465,303574278.2,2687.06,2799.46,2562.32,2622.19,470275.52101,189.56,203.46,188.09,191.99,1779663.0760000001,2.3256,2.5413,2.2653,2.3968,210431182.85999998
671,671,2025-02-08,577.67,633.56,573.72,612.46,38460.63201,96495.93,96887.72,95687.89,96452.01,11873.583577,0.2465,0.25421,0.24448,0.25288,135413084.4,2622.19,2667.73,2588.62,2632.73,272188.39358,191.99,200.9,189.78,199.34,685282.741,2.3968,2.4371,2.3506,2.4189,89403759.89
672,672,2025-02-09,612.46,648.18,602.63,615.9,81378.79926,96452.01,97328.01,94713.67,96463.8,16522.871113,0.25288,0.26004,0.23975,0.24893,181412061.1,2632.73,2699.62,2520.7,2627.58,312399.29362,199.34,207.37,193.51,200.44,1057506.534,2.4189,2.5083,2.3117,2.3925,100492933.55
673,673,2025-02-10,615.9,622.5,596.18,618.68,37340.28794,96463.8,98364.12,95250.81,97435.56,24557.527103,0.24893,0.25647,0.24155,0.25534,206540154.0,2627.58,2694.09,2559.59,2661.24,328341.25448,200.44,209.14,195.89,200.47,1468866.785,2.3925,2.4736,2.3238,2.4235,101702236.01
674,674,2025-02-11,618.68,646.8,615.21,642.05,56940.72623,97435.56,98493.17,94874.95,95786.53,23813.434575,0.25534,0.27006,0.2484,0.25306,278587467.7,2661.24,2725.82,2559.0,2602.69,406956.07171,200.47,206.22,195.05,197.95,1302465.642,2.4235,2.529,2.3713,2.4131,117562846.62
675,675,2025-02-12,642.05,706.16,626.84,696.86,80298.25767,95786.53,98115.9,94069.03,97867.85,31994.076655,0.25306,0.26739,0.24658,0.26421,359783293.8,2602.69,2795.92,2547.05,2738.86,489776.18254999997,197.95,198.56,188.46,196.8,1844368.02,2.4131,2.4969,2.332,2.4733,89314416.96
676,676,2025-02-13,696.86,732.6,659.39,664.7,191702.617,97867.85,98089.84,95218.26,96608.68,25747.045684,0.26421,0.26714,0.25337,0.26245,208414203.0,2738.86,2757.84,2613.06,2676.02,324076.29332,196.8,198.48,188.82,194.26,845296.1359999999,2.4733,2.6056,2.4151,2.5598,81587615.65
677,677,2025-02-14,664.7,684.83,651.64,659.86,79981.02215,96608.68,98849.44,96274.23,97504.86,25983.597446,0.26245,0.28677,0.26073,0.27183,318818873.7,2676.02,2792.33,2664.33,2726.09,346036.18387,194.26,205.38,194.12,199.42,1167661.557,2.5598,2.8366,2.5303,2.7385,132619270.28999999
678,678,2025-02-15,659.86,671.62,653.61,662.03,29892.21835,97504.86,97973.99,97223.75,97578.44,15696.329892,0.27183,0.28332,0.26822,0.27175,247257389.3,2726.09,2739.13,2661.0,2693.25,195257.50513,199.42,200.3,192.58,194.47,551695.549,2.7385,2.8347,2.7136,2.7618,72353050.73
679,679,2025-02-16,662.03,685.76,653.3,673.16,34839.237049999996,97578.44,97710.79,96038.95,96102.77,8351.824453,0.27175,0.27421,0.26342,0.26554,212814349.6,2693.25,2726.86,2651.71,2661.36,186223.02035,194.47,196.24,186.13,188.25,644749.047,2.7618,2.8061,2.6889,2.7286,52747961.01
680,680,2025-02-17,673.16,682.16,657.68,667.47,35847.07432,96102.77,97037.81,95202.44,95784.63,21570.369153,0.26554,0.26887,0.25372,0.2582,192044148.2,2661.36,2849.67,2637.46,2744.3,321657.70513,188.25,189.73,174.65,177.54,1555009.981,2.7286,2.7645,2.6075,2.6596,77210957.79
681,681,2025-02-18,667.47,668.42,630.18,648.23,36212.96316,95784.63,96749.99,93391.66,95664.63,34514.89829,0.2582,0.25986,0.24211,0.25139,207362534.1,2744.3,2757.25,2605.32,2672.25,342146.19909999997,177.54,179.04,160.89,169.31,3022729.073,2.6596,2.67,2.4691,2.5632,103802824.17
682,682,2025-02-19,648.23,664.45,637.44,653.45,32633.89398,95664.63,96895.61,95048.93,96648.23,23034.832331,0.25139,0.25544,0.24889,0.25481,106542637.8,2672.25,2737.09,2656.04,2715.46,280504.9774,169.31,174.32,163.76,168.92,1387691.363,2.5632,2.7465,2.5122,2.7376,98249317.9
683,683,2025-02-20,653.45,659.22,645.95,656.19,19498.58736,96648.23,98730.85,96426.31,98305.43,25219.499805,0.25481,0.25757,0.24989,0.25472,137009857.2,2715.46,2770.88,2706.35,2738.4,292409.37257,168.92,176.68,167.66,176.02,1075989.296,2.7376,2.7488,2.6669,2.6881,77181905.05
684,684,2025-02-21,656.19,668.2,635.73,649.4,33933.6627,98305.43,99493.55,94605.0,96011.34,33262.679201,0.25472,0.26123,0.23321,0.23769,461154408.3,2738.4,2846.0,2600.0,2656.26,441025.28534,176.02,180.57,167.56,169.56,1903905.6,2.6881,2.715,2.5005,2.5667,134040243.57000001
685,685,2025-02-22,649.4,680.62,647.13,668.83,37203.3358,96011.34,96953.54,95676.88,96524.54,4495.05207,0.23769,0.2478,0.23613,0.2466,127830447.0,2656.26,2798.88,2647.65,2763.25,111731.67776,169.56,174.87,168.68,172.03,668986.997,2.5667,2.6095,2.5459,2.5742,24252202.31
686,686,2025-02-23,668.83,671.31,648.52,658.07,7534.10308,96524.54,96597.95,95243.8,96260.91,2620.67663,0.2466,0.24751,0.24033,0.24279,96685801.0,2763.25,2855.42,2744.44,2819.51,87115.36898,172.03,173.06,166.46,167.96,266541.413,2.5742,2.6011,2.5204,2.5755,25278025.39
687,687,2025-02-24,658.07,659.6,610.45,614.33,20437.1698,96260.91,96497.02,91311.43,91514.37,10847.695341999999,0.24279,0.24394,0.20582,0.21048,207753490.1,2819.51,2839.36,2467.3,2512.77,119550.86755,167.96,169.74,137.5,141.81,1332450.537,2.5755,2.6108,2.232,2.276,66341144.05
688,688,2025-02-25,614.33,627.89,586.24,623.13,47322.99369,91514.37,92522.5,86053.0,88690.19,26973.022556,0.21048,0.21464,0.19551,0.21154,397260983.9,2512.77,2534.1,2314.8,2495.59,201887.22423,141.81,147.12,131.89,144.3,2236050.717,2.276,2.3653,2.064,2.3219,141438212.46
689,689,2025-02-26,623.13,631.71,593.92,611.22,22412.36391,88690.19,89400.0,82115.0,84203.16,18045.462852,0.21154,0.21408,0.19609,0.20357,246809501.9,2495.59,2507.91,2251.91,2335.83,204236.69101,144.3,145.18,130.59,135.33,1446913.66,2.3219,2.331,2.1501,2.1977,83031267.31
690,690,2025-02-27,611.22,619.54,595.44,605.32,12546.42632,84203.16,87058.56,82712.86,84711.75,13941.614732,0.20357,0.21159,0.20105,0.20687,156190585.4,2335.83,2382.08,2230.6,2307.68,115991.41019,135.33,142.9,134.71,137.67,1232519.363,2.1977,2.2578,2.1455,2.1984,56746227.050000004
691,691,2025-02-28,605.32,606.27,559.94,587.98,27627.72872,84711.75,85155.39,78259.6,84348.33,17112.119971,0.20687,0.20725,0.18153,0.20182,316200600.3,2307.68,2313.95,2074.46,2237.44,252000.55046,137.67,148.73,125.56,148.14,2301397.114,2.1984,2.2017,1.9524,2.1459,117918960.51
692,692,2025-03-01,587.98,609.21,586.31,607.42,14162.9444,84348.33,86584.84,83817.01,86061.73,5486.721399,0.20182,0.20899,0.19932,0.20667,127067944.7,2237.44,2281.15,2142.9,2217.56,68851.43404,148.14,151.18,138.59,143.64,868431.173,2.1459,2.2197,2.1215,2.191,43795804.18
693,693,2025-03-02,607.42,634.7,601.58,623.73,28964.189319999998,86061.73,95084.0,85047.52,94287.51,11030.55467,0.20667,0.24223,0.20169,0.23942,399337112.5,2217.56,2552.64,2172.98,2518.82,230131.44282,143.64,180.36,140.04,178.77,3324619.5990000004,2.191,3.0082,2.174,2.9398,267824427.92000002
694,694,2025-03-03,623.73,624.21,567.37,575.84,18619.66945,94287.51,94428.46,85090.01,86211.35,15462.078399,0.23942,0.24069,0.1933,0.19914,308369864.4,2518.82,2524.49,2096.15,2148.59,229871.47566,178.77,179.57,139.25,142.1,3296585.504,2.9398,2.9678,2.2976,2.3866,199909033.16
695,695,2025-03-04,575.84,588.62,546.26,584.14,16125.22524,86211.35,88968.75,81500.0,87304.75,15952.218173000001,0.19914,0.20232,0.18277,0.19907,287131283.0,2148.59,2222.71,1990.3,2171.55,223127.78973,142.1,146.86,130.57,144.78,2741791.563,2.3866,2.5381,2.2114,2.4544,164070077.74
696,696,2025-03-05,584.14,605.72,580.65,598.18,9776.41459,87304.75,91030.45,86388.9,90611.79,10490.298093,0.19907,0.20663,0.19634,0.20475,189917424.1,2171.55,2273.62,2155.16,2241.45,101864.29153,144.78,149.71,140.21,146.23,1146980.327,2.4544,2.54,2.4082,2.4997,63801979.62
697,697,2025-03-06,598.18,612.33,589.33,596.48,10476.10796,90611.79,92820.0,87846.01,89931.67,11230.545791,0.20475,0.21998,0.19904,0.20154,228896848.9,2241.45,2320.45,2176.66,2202.14,117198.48619,146.23,152.9,142.43,143.31,959011.134,2.4997,2.6455,2.4706,2.5998,65779572.07
698,698,2025-03-07,596.48,610.33,577.17,594.82,11344.97201,89931.67,91288.25,84654.71,86820.44,16162.38042,0.20154,0.20868,0.19025,0.19843,217674400.3,2202.14,2258.4,2102.35,2141.55,141067.09666,143.31,150.88,135.06,139.42,1513523.785,2.5998,2.6213,2.3437,2.3853,139559948.88
699,699,2025-03-08,594.82,602.7,590.15,593.11,5872.41032,86820.44,86922.76,85226.28,86230.07,4911.448225,0.19843,0.20085,0.19115,0.19235,108992571.7,2141.55,2234.85,2105.26,2203.65,62425.863679999995,139.42,141.07,135.29,137.03,420105.329,2.3853,2.41,2.302,2.3256,56996557.39
700,700,2025-03-09,593.11,593.11,549.95,554.22,9744.64418,86230.07,86532.9,79957.36,80717.37,9368.578903,0.19235,0.19425,0.16535,0.16802,248231308.0,2203.65,2212.09,1989.05,2020.06,95979.14734,137.03,139.9,124.9,126.49,729707.152,2.3256,2.3513,2.0833,2.1388,72343439.8
701,701,2025-03-10,554.22,573.3,522.98,531.39,16571.0351,80717.37,84063.06,77431.98,78596.44,14246.600275,0.16802,0.18096,0.15049,0.1541,314566048.8,2020.06,2153.0,1809.72,1864.96,193376.64742,126.49,131.59,115.49,118.34,1413218.243,2.1388,2.2607,1.9921,2.0212,103732583.64
702,702,2025-03-11,531.39,565.99,506.71,551.78,33761.32291,78596.44,83626.71,76589.78,82926.63,14813.214665,0.1541,0.1686,0.14269,0.16454,444186654.2,1864.96,1963.26,1753.98,1923.56,202991.46475,118.34,128.43,112.0,125.32,1497636.766,2.0212,2.2135,1.8986,2.1712,114434570.84
703,703,2025-03-12,551.78,575.16,544.46,569.84,19647.67726,82926.63,84500.61,80605.0,83678.57,12930.893928,0.16454,0.17418,0.15953,0.17242,255105087.2,1923.56,1956.72,1829.51,1908.5,151859.71139,125.32,131.3,121.23,126.61,1125961.182,2.1712,2.2769,2.1329,2.2395,91834657.78
704,704,2025-03-13,569.84,613.39,567.86,579.76,33649.63403,83678.57,84350.2,79931.97,81113.15,8469.059737,0.17242,0.17299,0.16172,0.16522,207244879.2,1908.5,1923.59,1821.84,1864.9,95467.69769,126.61,128.8,120.76,123.37,951266.502,2.2395,2.3468,2.2138,2.2524,68628370.92
705,705,2025-03-14,579.76,589.75,576.69,587.84,8787.40811,81113.15,85349.45,80809.44,83991.99,9040.682118,0.16522,0.17623,0.16463,0.17196,188874791.7,1864.9,1946.0,1861.46,1911.65,68975.07659,123.37,136.06,122.97,133.55,1001267.596,2.2524,2.3893,2.237,2.3561,55334040.02
706,706,2025-03-15,587.84,619.91,587.68,619.82,7589.49862,83991.99,84686.36,83623.11,84337.42,3440.094014,0.17196,0.17792,0.17121,0.17596,99339893.9,1911.65,1957.6,1903.84,1937.43,45391.94851,133.55,136.53,132.45,135.86,609615.487,2.3561,2.4751,2.3524,2.3915,39671507.58
707,707,2025-03-16,619.82,622.95,593.28,602.29,8017.74522,84337.42,85150.0,81983.88,82573.8,5872.571653,0.17596,0.17693,0.16568,0.16813,128104809.5,1937.43,1941.0,1860.89,1887.06,57010.73241,135.86,136.72,125.21,126.12,837786.402,2.3915,2.4109,2.2682,2.2943,42418931.38
708,708,2025-03-17,602.29,644.16,602.19,632.1,24673.2703,82573.8,84763.95,82436.28,84004.03,6801.539231,0.16813,0.17627,0.16804,0.17337,145830330.4,1887.06,1952.62,1880.0,1926.42,70983.0308,126.12,130.62,125.51,128.01,769065.073,2.2943,2.3787,2.2919,2.3382,41070782.25
709,709,2025-03-18,632.1,643.29,620.44,627.95,18646.69213,84004.03,84020.99,81143.09,82713.43,9183.424628,0.17337,0.17352,0.16277,0.16802,131612409.9,1926.42,1936.19,1872.4,1931.76,66301.16967,128.01,128.17,121.76,125.33,828141.068,2.3382,2.3399,2.2227,2.2854,43334732.26
710,710,2025-03-19,627.95,628.36,604.63,618.28,19698.92329,82713.43,87000.0,82548.88,86831.27,11232.525972,0.16802,0.17877,0.1668,0.17793,185532983.9,1931.76,2069.99,1928.01,2056.33,146643.019,125.33,136.05,124.2,135.31,1021604.056,2.2854,2.5894,2.2654,2.5469,170942149.69
711,711,2025-03-20,618.28,637.83,616.44,630.32,43368.95519,86831.27,87433.69,83640.01,84218.18,11293.595843000001,0.17793,0.17916,0.1667,0.16942,161135346.6,2056.33,2067.86,1952.21,1983.9,127206.88659,135.31,136.1,126.65,127.59,756162.286,2.5469,2.564,2.3888,2.4364,51636490.19
712,712,2025-03-21,630.32,637.41,624.92,634.82,17304.50975,84218.18,84844.0,83173.0,84096.3,5492.828001,0.16942,0.17158,0.16469,0.16729,110295792.5,1983.9,1996.54,1936.89,1965.96,98537.45628,127.59,130.18,124.84,128.48,755769.084,2.4364,2.4671,2.3565,2.3808,39182011.63
713,713,2025-03-22,634.82,635.93,623.63,626.96,10671.7574,84096.3,84540.6,83659.8,83843.5,1968.4345170000001,0.16729,0.1698,0.16658,0.16738,56995011.7,1965.96,2006.74,1964.65,1980.66,54240.02455,128.48,131.84,127.81,128.51,383989.428,2.3808,2.4166,2.3591,2.371,17783183.25
